
id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
5.699512868895791e+18,1,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,71b37bf3,239543e1,1,0,20277,320,50,2281,3,47,100181,42
1.6711756871253985e+19,1,14103012,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55b184c2,d4897fef,1,0,16208,320,50,1800,3,167,100074,23
6.367508367453544e+18,0,14102315,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d2adfdd4,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
1.6762877817528418e+19,0,14102722,1002,0,c54454a2,2296b5b3,50e219e0,ecad2386,7801e8d9,07d7df22,9c5412ee,db3076a6,08ac11ab,0,0,22700,320,50,2624,0,35,100074,221
9.647790394198882e+18,0,14102705,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b73e3056,d14c4241,1,0,21153,320,50,2420,2,35,100074,69
8.371592883440742e+18,0,14102921,1002,0,294411bf,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,6b567844,3e6244b1,c4a565e1,0,0,20071,320,50,2291,3,35,100200,43
1.659150510258977e+19,0,14102915,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e3e197ab,1acb6434,1,0,20346,300,250,2331,2,39,-1,23
1.0816330960410085e+18,0,14102401,1002,0,7bd7d1bc,bbf1deb4,50e219e0,ecad2386,7801e8d9,07d7df22,b9956710,ba7475ca,6532d1d3,0,0,16920,320,50,1899,0,431,100074,117
1.5499044925802811e+19,0,14102816,1005,1,ec44f0b7,25cc549c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,91cb3159,a0f5f879,1,0,22680,320,50,2528,0,39,-1,221
3.793645579109498e+18,1,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,5225db1a,7801e8d9,0f2161f8,ad7c8c44,0a4abcb4,c6263d8a,1,0,19251,320,50,2201,3,35,-1,43
3.8207263146356086e+18,0,14102810,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0fd84f12,6ba38709,1,0,19772,320,50,2227,0,935,100077,48
1.646636355239043e+19,1,14102711,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,206c964e,8a4875bd,1,0,20005,320,50,2283,0,163,100076,95
1.4916931338569576e+19,0,14102712,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e897afcc,4ea23a13,1,0,20108,320,50,2299,2,1327,-1,52
6.738529179873206e+18,0,14102908,1005,0,7aec40a2,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e091de89,13555279,1,0,22607,300,250,2610,3,167,100202,23
1.664094846496024e+19,0,14103017,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,05b4dec7,a0f5f879,1,0,22676,320,50,2616,0,35,100083,51
1.6666260465294436e+19,1,14102906,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9d3db8e5,4ea23a13,1,0,23161,320,50,2667,0,35,-1,221
2149856159218635.0,0,14102703,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f0bac523,76dc4769,1,0,16208,320,50,1800,3,167,100077,23
1.530785271941488e+19,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,ce443267,594cc27f,ea1c91d4,1,2,23143,320,50,2665,0,35,-1,221
2.5462762841104353e+18,0,14102622,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0dc29071,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
8.03279670713637e+18,0,14102207,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,13de55fa,5ec45883,1,0,19771,320,50,2227,0,679,100077,48
7.460039132782051e+18,1,14102417,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,da3a2ef2,be6db1d7,1,0,16920,320,50,1899,0,431,100081,117
3.8496203832628603e+18,1,14102508,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23f716c1,6332421a,1,0,15702,320,50,1722,0,35,100083,79
9.975789035536546e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ba3d31d5,be87996b,1,2,23804,320,50,2726,3,803,-1,229
3.16621290591687e+18,1,14102115,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff44d345,0fadd2fe,1,0,17753,320,50,1993,2,1063,-1,33
2.469456228387956e+18,0,14102313,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,56484d53,d2679b96,1,0,17037,320,50,1934,2,39,-1,16
8.610591975091966e+18,0,14102106,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,105d7615,7abbbd5c,1,0,21684,320,50,2496,3,167,100013,23
4.2192336343219753e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9aa683c9,6332421a,1,0,15708,320,50,1722,0,35,100084,79
5.718020150230011e+18,0,14102803,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,add4fc5a,a29a4df9,1,2,20346,300,250,2331,2,39,-1,23
9.630954796778383e+18,0,14102403,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,fadf993c,3bb1ddd7,1,0,18648,320,50,1092,3,811,100156,61
1.4793818375179643e+19,0,14102210,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9a2ed348,5096d134,1,0,21770,320,50,2507,0,35,-1,157
7.420074660130091e+18,0,14102320,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,4407ce00,04f5b394,1,0,21189,320,50,2424,1,161,100193,71
1.746997756621869e+19,0,14102117,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d9d98c3,dd30dbd2,1,0,19771,320,50,2227,0,679,100079,48
1.4659847766391511e+19,0,14102801,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e58a3f0,3bd9e8e7,1,0,22677,320,50,2617,0,35,-1,51
6.499533722991777e+17,0,14102509,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,dfa556d0,d4897fef,1,0,17016,320,50,1873,3,39,-1,23
1.4641894437903487e+19,0,14102600,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,11c10ada,ecb851b2,1,0,22255,320,50,2545,0,167,100084,221
1.1087637878409523e+19,0,14102808,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f4531e9c,3bd9e8e7,1,0,20108,320,50,2299,2,1327,100084,52
5.935053925682363e+17,0,14102112,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,fcb80a07,27059422,1,0,21747,320,50,2504,3,41,100160,111
9.563184116709782e+18,0,14103000,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38cef8f8,1b13b020,1,0,17014,320,50,1872,3,39,-1,23
1.2928176120576008e+19,0,14102415,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,348533f2,b50d2bf4,1,0,15701,320,50,1722,0,35,-1,79
7.817707784336975e+18,1,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,576ae3c0,3491f1bd,1,2,21775,320,50,2508,2,35,-1,90
1.3400448925922943e+19,0,14102306,1005,0,9d5dba0f,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9a315158,be6db1d7,1,0,22001,320,50,2534,0,675,-1,48
1.6452940865590972e+19,0,14102504,1005,0,6fcff501,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,3bb1ddd7,1,0,22288,320,50,2572,3,297,100156,42
3.671101863559168e+18,0,14102705,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,8292cf26,067fa099,43e7b962,0,0,22672,320,50,2615,0,303,100111,70
6.954642940610291e+18,0,14102815,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,671aca6e,c6263d8a,1,0,23434,320,50,2683,1,163,-1,212
1.3569919263299174e+19,0,14102306,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dc3a0b13,88fe1d5d,1,0,19772,320,50,2227,0,679,100081,48
3.028799836570233e+18,0,14102716,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0729adee,cdf6ea96,1,0,17747,320,50,1974,2,39,100019,33
1.492018681882251e+19,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,45c47558,8b1aa260,1,0,15699,320,50,1722,0,35,100083,79
4.1133697944413563e+18,1,14102912,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a3fcc5ae,8bfcd3c6,1,0,23725,320,50,2716,3,43,-1,23
1.419633010064121e+19,0,14102112,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,963ae21b,0a5022aa,be87996b,1,2,19251,320,50,2201,3,35,-1,43
9.538498713184242e+17,0,14102709,1002,0,52b42525,d3c0fc27,50e219e0,ecad2386,7801e8d9,07d7df22,666f8d3f,540bb0b3,43e7b962,0,0,4687,320,50,423,2,39,-1,32
4.4041627450171986e+18,0,14102800,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5245843b,779d90c2,1,0,22554,320,50,1863,3,39,-1,23
3.6492483203740483e+18,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,339cd650,38ce86fb,be74e6fe,1,0,6560,320,50,571,2,39,-1,32
3.736383307318411e+18,1,14102705,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9213d732,36d749e5,1,0,17653,300,250,1994,2,39,-1,33
3.617971545911346e+17,0,14102606,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b9bb429a,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
9.038229369475267e+18,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,2b390ce3,47a77b84,80e75679,1,2,16688,320,50,1873,3,39,100059,23
9.239328366568558e+17,0,14102610,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cac168f4,3c55fad5,1,0,21985,320,50,2532,0,675,100133,48
9.991862552191934e+18,0,14102216,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f68d2682,5db079b5,1,2,15708,320,50,1722,0,35,-1,79
2.2985418521401632e+17,0,14102915,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08e15b56,a5bce124,1,0,8330,320,50,761,3,175,100074,23
1.6882598858204412e+19,1,14102510,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1fbb5a7,711ee120,1,0,15701,320,50,1722,0,35,100084,79
1.3527571163082406e+19,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e3446d9a,0dedddc5,1,2,22738,320,50,2636,0,47,100111,70
1.0648201719319146e+19,0,14102718,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c7448394,1ccc7835,1,0,20108,320,50,2299,2,1327,100084,52
1.3792506301535425e+19,1,14102601,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0708ab36,be74e6fe,1,0,22254,320,50,2545,0,167,100083,221
1.6680143448607453e+19,0,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f07511c1,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
5.728349232546728e+17,0,14102320,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d9e9db4,43836a96,1,0,18856,320,50,1882,3,35,-1,13
9.150744268536978e+18,0,14102403,1005,0,3dd5f4e7,4789dc42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ced15f87,60f13afb,1,0,22189,320,50,2556,3,167,100194,23
7.296482909893636e+18,0,14102303,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e6102bc,81892725,1,0,20634,320,50,2374,3,39,-1,23
4.609073620710624e+18,0,14102817,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e1849f56,76dc4769,1,0,22681,320,50,2528,0,39,-1,221
5.954073167746643e+18,0,14102309,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c2f7080c,ba7e8b0a,1,2,18093,320,50,2060,3,39,-1,23
1.7792947616270782e+19,1,14102820,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4db9631e,0b3a28f0,1,0,22947,320,50,2654,3,38,100173,23
1.5529109736541764e+19,0,14102304,1005,0,40bd4b79,eddd1cf1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bda00ac3,2203a096,1,0,21913,320,50,2528,0,35,100075,221
1.1582876080161253e+19,1,14102104,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b8e87eaa,779d90c2,1,0,16615,320,50,1863,3,39,100119,23
1.1744556093144066e+19,0,14102721,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d79573c8,d787e91b,1,0,16858,320,50,1887,3,39,100194,23
4.4625251535222333e+18,1,14102508,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,fd235d3a,1,0,22288,320,50,2572,3,297,100156,42
1.6429005357952807e+19,0,14102211,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eccd67b4,b7c5bc1f,1,0,21767,320,50,2506,0,35,100079,157
6.030489208261294e+18,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,c2cb4821,f07e20f8,1,3,23222,320,50,2676,0,35,100176,221
1.0958020918518952e+19,0,14102319,1010,1,85f751fd,c4e18dd6,50e219e0,e79cd330,7801e8d9,0f2161f8,8a23cc2d,16c6efa6,2b127119,5,0,20279,728,90,2325,3,801,-1,42
1.1810556362636255e+19,1,14102113,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1e1383c7,be6db1d7,1,0,16208,320,50,1800,3,167,100079,23
9.525239072977848e+18,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,2864bcb0,c9e479de,684581ce,1,0,1037,320,50,178,3,1327,100148,15
1.7954401476379544e+19,1,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,220285d0,46a414f4,1,2,23737,320,50,2676,0,299,-1,221
1.2266822930767624e+19,0,14102417,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,c3f7117b,1,0,22267,320,50,2566,3,41,100156,42
6.83317455716079e+17,0,14102104,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c40ecb8c,ecb851b2,1,0,16920,320,50,1899,0,431,100077,117
4.76932453299316e+18,0,14102500,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,02703ad1,1f883dc7,1,0,15705,320,50,1722,0,35,100083,79
1.4576698319657466e+19,1,14102417,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,da9d2fba,05e70df4,1,0,20093,300,250,2295,2,35,100077,23
1.1495767610387546e+17,0,14102223,1002,0,d1a51189,f0c27c74,50e219e0,ecad2386,7801e8d9,07d7df22,6b644d15,8241fe19,32e1ff41,0,0,16920,320,50,1899,0,431,-1,117
3.9536618327035274e+18,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,a2a25b5a,ad63ec9b,f95efa07,bb7cd85e,e266155f,a264bba3,1,5,20277,320,50,2281,3,47,100181,42
1.4346679683807173e+19,0,14102910,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,8a4875bd,1,0,23562,320,50,2691,0,419,-1,212
7.130435431007719e+18,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,0b5446e9,981edffc,1,3,21189,320,50,2424,1,161,100193,71
7.831730432887369e+18,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,23fe77a8,3c06ca11,2db63e92,1,0,1038,320,50,178,3,1327,100148,15
2.381063309408071e+18,0,14102622,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,71a389a8,e3bb76b5,1,0,20395,320,50,2340,3,1065,100111,159
1.4089928014327026e+19,0,14102710,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,27b800f3,76dc4769,1,0,16208,320,50,1800,3,167,-1,23
1.3000732699765627e+19,0,14102418,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,277996db,c144e605,1,0,15708,320,50,1722,0,35,-1,79
1.9855256122915814e+17,0,14103011,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a9dacce1,12bc12cc,1,0,20093,300,250,2295,2,35,100074,23
1.0859150264463675e+19,0,14102322,1005,0,85f751fd,c4e18dd6,50e219e0,d6bb4aaa,7801e8d9,0f2161f8,4e05554e,310981f9,779d90c2,1,0,22024,300,50,2537,0,687,100031,48
5.965339678378623e+18,0,14102523,1005,0,85f751fd,c4e18dd6,50e219e0,78f33d0c,d9b5648e,0f2161f8,a99f214a,9d87ed46,99e427c9,1,0,20744,320,50,2394,0,175,100111,116
7.483794343912954e+18,0,14102211,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9394e6df,3bd9e8e7,1,0,21770,320,50,2507,0,35,100084,157
1.0831244545599953e+19,0,14102322,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,b65f4e05,7763bf70,5096d134,1,0,1037,320,50,178,3,1327,-1,15
1.2988464632030409e+19,0,14102607,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09be9b39,b7e932e7,1,0,17753,320,50,1993,2,1063,100084,33
4.840963989377638e+18,0,14102721,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ab152a5,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1.5354717975583846e+19,0,14102912,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e4b0cf8,fce66524,1,0,4687,320,50,423,2,39,100148,32
2.3966755202711107e+18,0,14102609,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6e705611,c94fff1a,1,0,20251,320,50,2323,0,687,100081,48
2.853928168672009e+18,0,14102519,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,327f01e5,b5bf16e5,1,0,16687,320,50,1872,3,39,-1,23
7.813759605130791e+18,0,14102708,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c5fcf686,496515fa,1,3,21189,320,50,2424,1,161,100193,71
1.1463397148644289e+19,1,14102714,1002,0,cf3a1767,ed567070,50e219e0,ecad2386,7801e8d9,07d7df22,089a580a,2db51545,34d4af6b,0,0,17081,320,50,1921,3,47,100075,23
1.518040145732852e+19,0,14102911,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,027a11c0,61761ee1,1,0,23725,320,50,2716,3,43,-1,23
1.0416995897863172e+19,0,14102702,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,e0497872,cf631247,43e7b962,0,0,22672,320,50,2615,0,303,100111,70
3.0463886060451405e+18,0,14102817,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9c364385,d6f8b5a7,1,0,16859,320,50,1887,3,39,-1,23
1.589407374522644e+19,0,14102204,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,95dbf76e,daa861e9,1,0,19771,320,50,2227,0,679,-1,48
1.4573367526370922e+19,0,14102810,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b49ed8b9,5c58d4d3,1,0,22680,320,50,2528,0,39,-1,221
1.6096957785920328e+19,0,14102816,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17e66ba7,3bd9e8e7,1,0,23401,320,50,2682,1,419,-1,212
1.6996902550174595e+19,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,52e933ed,03683bd4,1,0,22268,320,50,2566,3,41,100156,42
9.093743681306302e+18,0,14103014,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9753052,684581ce,1,0,24036,320,50,2755,0,35,100079,76
9.172311937306794e+18,0,14102918,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7584265e,00b1f3a7,1,0,20071,320,50,2291,3,35,-1,43
1.5504652759705595e+18,0,14102821,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d8831e00,7abbbd5c,1,0,17239,320,50,1973,3,39,-1,23
6.293248902633241e+18,0,14102208,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f9b280ba,d787e91b,1,0,21769,320,50,2507,0,35,100176,157
6.345810658331994e+18,0,14102315,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c48fe080,d787e91b,1,0,17747,320,50,1974,2,39,100021,33
1.7059223909968261e+19,1,14102820,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41830e47,61761ee1,1,0,22991,320,50,2657,3,38,-1,23
1.786266555102322e+19,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,b8088842,6dbff716,1,2,21746,320,50,2504,3,41,100162,111
4.6100150712358385e+18,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,2f323f36,cad4c01d,1,0,16685,320,50,1092,3,811,100156,61
1.1275098587073257e+19,0,14103012,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ab5f7ee,8fb776fd,1,0,22680,320,50,2528,0,167,100081,221
1.3941161925736092e+19,1,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,08a2b59c,33da2e74,0f2161f8,a99f214a,f188fee1,cf28826a,1,0,21768,320,50,2506,0,35,-1,157
1.2142774626328269e+19,1,14102223,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbb436cc,36d749e5,1,0,15704,320,50,1722,0,35,-1,79
1.2404845292184637e+19,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,a6fe1adb,7801e8d9,0f2161f8,e99af406,abb73d58,1f0bc64f,1,0,22738,320,50,2636,0,47,100111,70
1.1751880955386112e+19,0,14102213,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0b5818f,ab7af0af,1,2,21770,320,50,2507,0,35,-1,157
1.3606409155738345e+19,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,142b96c0,1cded266,cdf6ea96,1,0,1038,320,50,178,3,1327,100148,15
1.1810578298783916e+19,1,14102615,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77243b32,02635b69,1,0,20969,320,50,2372,0,813,-1,46
1.5122805472284133e+19,0,14102522,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,34583c40,711ee120,1,0,17653,300,250,1994,2,39,100084,33
2.4083666214799354e+17,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,a19d47e2,2891f384,1,0,23221,320,50,2676,0,35,100176,221
9.302801411503341e+17,0,14102908,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5dd48b21,8571106b,1,0,6563,320,50,572,2,39,-1,32
1.5017483091817937e+19,0,14102418,1002,0,48c42b43,de0f0f82,50e219e0,ecad2386,7801e8d9,07d7df22,23b24220,e2abef4a,045b3e8c,0,0,4687,320,50,423,2,39,-1,32
3.5721409070595123e+18,0,14102814,1005,1,4407d527,c1e9c6cf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2582efdc,84ebbcd4,1,0,23441,320,50,2685,1,33,100083,212
1.69556652343057e+19,1,14102904,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,a7c2d3d3,145558c6,6487310a,0,0,23552,320,50,2699,0,163,-1,212
5.541457935958664e+18,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1.4127024044938461e+19,0,14102215,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5799d8cf,e89d7ec2,1,0,21191,320,50,2424,1,161,100189,71
1.842137506184883e+19,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b836c1ae,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
6.825967495613753e+18,0,14102413,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,535c0f1d,a4b6f65b,1,0,20277,320,50,2281,3,47,100182,42
1.812276413469949e+19,0,14102906,1005,0,d29f6d5b,24770050,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0fa8c0d6,5ec45883,1,0,22681,320,50,2528,0,39,100076,221
